연도,분기,가해운전자 차종,건수,비율,중대사고비율
2017,1,화물,273,9.701492537313433,36.996336996337
2017,2,개인형이동수단(PM),4,0.12991230919129587,25.0
2017,2,건설기계,17,0.5521273140630074,41.17647058823529
2017,2,농기계,3,0.0974342318934719,66.66666666666666
2017,2,사륜오토바이(ATV),1,0.03247807729782397,0.0
2017,2,승용,2133,69.27573887625853,32.72386310360994
2017,2,승합,124,4.027281584930172,34.67741935483871
2017,2,원동기,62,2.013640792465086,37.096774193548384
2017,2,이륜,252,8.18447547905164,24.206349206349206
2017,2,자전거,158,5.131536213056187,28.48101265822785
2017,2,특수,12,0.3897369275738876,33.33333333333333
2017,2,화물,313,10.165638194218902,31.948881789137378
2017,3,개인형이동수단(PM),1,0.03169572107765452,0.0
2017,3,건설기계,13,0.4120443740095087,46.15384615384615
2017,3,사륜오토바이(ATV),2,0.06339144215530904,0.0
2017,3,승용,2214,70.1743264659271,30.758807588075882
2017,3,승합,123,3.8985736925515053,39.83739837398374
2017,3,원동기,54,1.7115689381933439,37.03703703703704
2017,3,이륜,249,7.892234548335974,30.923694779116467
2017,3,자전거,128,4.057052297939778,33.59375
2017,3,특수,11,0.3486529318541997,54.54545454545454
2017,3,화물,360,11.410459587955627,35.0
2017,4,개인형이동수단(PM),1,0.03045994517209869,100.0
2017,4,건설기계,15,0.45689917758148035,40.0
2017,4,사륜오토바이(ATV),4,0.12183978068839477,25.0
2017,4,승용,2332,71.03259214133415,30.746140651801028
2017,4,승합,126,3.8379530916844353,37.301587301587304
2017,4,원동기,47,1.4316174230886385,36.17021276595745
2017,4,이륜,262,7.980505635089857,28.24427480916031
2017,4,자전거,117,3.563813585135547,20.51282051282051
2017,4,특수,9,0.27413950654888825,33.33333333333333
2017,4,화물,370,11.270179713676514,32.7027027027027
2018,1,건설기계,13,0.45936395759717313,46.15384615384615
2018,1,사륜오토바이(ATV),2,0.0706713780918728,50.0
2018,1,승용,2085,73.67491166077738,29.35251798561151
2018,1,승합,97,3.4275618374558303,35.051546391752574
2018,1,원동기,32,1.1307420494699647,34.375
2018,1,이륜,217,7.667844522968198,29.493087557603687
2018,1,자전거,52,1.8374558303886925,26.923076923076923
2018,1,특수,10,0.35335689045936397,60.0
2018,1,화물,322,11.37809187279152,34.47204968944099
2018,2,개인형이동수단(PM),4,0.12426219322771047,0.0
2018,2,건설기계,16,0.4970487729108419,31.25
